track_id,track_name,slice_idx,start_sec,label,label_name,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,mfcc_14_mean,mfcc_14_std,mfcc_15_mean,mfcc_15_std,mfcc_16_mean,mfcc_16_std,mfcc_17_mean,mfcc_17_std,mfcc_18_mean,mfcc_18_std,mfcc_19_mean,mfcc_19_std,mfcc_20_mean,mfcc_20_std,delta_mfcc_1_mean,delta_mfcc_1_std,delta_mfcc_2_mean,delta_mfcc_2_std,delta_mfcc_3_mean,delta_mfcc_3_std,delta_mfcc_4_mean,delta_mfcc_4_std,delta_mfcc_5_mean,delta_mfcc_5_std,delta_mfcc_6_mean,delta_mfcc_6_std,delta_mfcc_7_mean,delta_mfcc_7_std,delta_mfcc_8_mean,delta_mfcc_8_std,delta_mfcc_9_mean,delta_mfcc_9_std,delta_mfcc_10_mean,delta_mfcc_10_std,delta_mfcc_11_mean,delta_mfcc_11_std,delta_mfcc_12_mean,delta_mfcc_12_std,delta_mfcc_13_mean,delta_mfcc_13_std,delta_mfcc_14_mean,delta_mfcc_14_std,delta_mfcc_15_mean,delta_mfcc_15_std,delta_mfcc_16_mean,delta_mfcc_16_std,delta_mfcc_17_mean,delta_mfcc_17_std,delta_mfcc_18_mean,delta_mfcc_18_std,delta_mfcc_19_mean,delta_mfcc_19_std,delta_mfcc_20_mean,delta_mfcc_20_std,spec_centroid_mean,spec_centroid_std,spec_bandwidth_mean,spec_bandwidth_std,spec_rolloff85_mean,spec_rolloff85_std,spec_rolloff95_mean,spec_rolloff95_std,spec_flatness_mean,spec_flatness_std,spec_contrast_b0_mean,spec_contrast_b0_std,spec_contrast_b1_mean,spec_contrast_b1_std,spec_contrast_b2_mean,spec_contrast_b2_std,spec_contrast_b3_mean,spec_contrast_b3_std,spec_contrast_b4_mean,spec_contrast_b4_std,spec_contrast_b5_mean,spec_contrast_b5_std,spec_contrast_b6_mean,spec_contrast_b6_std,zcr_mean,zcr_std,rms_mean,rms_std,hf_ratio_mean,hf_ratio_std
spoof_4,Hybrid Trap_Hybrid Trap Isoxo,56,140.0,1,Spoof (AI),-79.62203216552734,33.17905044555664,65.86094665527344,24.593244552612305,-4.934106349945068,15.000517845153809,31.19505500793457,8.996728897094727,15.584728240966797,8.94826889038086,14.481348037719727,7.034519672393799,10.767212867736816,8.973240852355957,8.90047836303711,9.831584930419922,2.0772387981414795,9.662552833557129,10.806452751159668,9.31160831451416,-2.790276050567627,7.101385116577148,8.66089916229248,6.5747294425964355,-2.2156753540039062,5.979022979736328,0.2521117031574249,4.8191046714782715,5.83431339263916,7.177759647369385,9.448631286621094,6.201206684112549,4.5162177085876465,5.68841028213501,-0.2516441345214844,5.230777740478516,-1.954968810081482,5.313275337219238,0.7193744778633118,4.984024524688721,0.044085435569286346,4.47598123550415,0.07288332283496857,4.504485607147217,0.030892984941601753,2.6483371257781982,-0.006283053662627935,1.541321873664856,-0.08618317544460297,0.7875391840934753,-0.08201497793197632,0.8586524724960327,-0.10749473422765732,0.9920938014984131,-0.07477942854166031,0.7868321537971497,-0.027099238708615303,1.2093719244003296,0.03392137587070465,1.1743216514587402,-0.006496774032711983,0.9063867926597595,-0.02669890783727169,0.9952793717384338,-0.030753545463085175,0.980913519859314,0.01696215756237507,0.8317813277244568,-0.02736961469054222,0.9739686250686646,-0.07689453661441803,0.9683818221092224,-0.07956366240978241,0.8017512559890747,-0.06932910531759262,0.6833934783935547,-0.07516080886125565,0.855742335319519,-0.030057966709136963,0.8101357221603394,2732.393310546875,642.222900390625,2766.01953125,334.59869384765625,6033.134765625,1352.51171875,8544.5947265625,924.588134765625,0.03391122445464134,0.03566242754459381,18.930463790893555,6.477115631103516,13.281005859375,4.359711170196533,14.061807632446289,3.7563650608062744,18.284542083740234,3.3276562690734863,15.93771743774414,2.7785232067108154,15.568205833435059,2.1950902938842773,40.421302795410156,4.104201316833496,0.0850558802485466,0.05215459689497948,0.1541936993598938,0.05983893945813179,0.008377022109925747,0.009382863529026508
spoof_4,Hybrid Trap_Hybrid Trap Isoxo,58,145.0,1,Spoof (AI),-101.26097869873047,42.43437576293945,78.60791778564453,31.429975509643555,-2.4970285892486572,27.25263786315918,33.677555084228516,17.778593063354492,14.451273918151855,13.041247367858887,16.299697875976562,9.934514999389648,11.690000534057617,9.617010116577148,10.581493377685547,7.377732276916504,5.408867835998535,7.13497257232666,12.093294143676758,7.509206295013428,5.695049285888672,5.816586017608643,10.453841209411621,5.3655805587768555,2.6590688228607178,5.02462911605835,1.3578675985336304,5.3790693283081055,5.667775630950928,5.93950080871582,12.162236213684082,5.704909801483154,5.695125102996826,4.18187141418457,1.9170352220535278,4.1544270515441895,-0.6707991361618042,5.039069652557373,4.107931613922119,4.464788436889648,0.23514121770858765,8.239282608032227,-0.18638509511947632,6.16419792175293,-0.14929206669330597,4.280740261077881,-0.1958477944135666,2.8162059783935547,-0.01607595942914486,2.0115299224853516,0.016262782737612724,1.4718390703201294,0.006562625989317894,1.4372944831848145,-0.01650853268802166,1.1100667715072632,-0.024715565145015717,1.105822205543518,-0.0615873783826828,1.227604627609253,0.03984036296606064,1.0480666160583496,-0.0027946962509304285,1.0241104364395142,0.06284400075674057,0.9413876533508301,0.013643632642924786,0.8680015206336975,-0.04708724468946457,1.0257508754730225,-0.06008467823266983,0.9149221777915955,0.02272670529782772,0.6616072654724121,0.030701126903295517,0.6958357095718384,0.023948170244693756,0.7941317558288574,-0.0013604804407805204,0.7448031306266785,2103.616943359375,646.4800415039062,2569.0029296875,366.8809509277344,4899.701171875,1307.2467041015625,7936.08203125,1252.7335205078125,0.012714005075395107,0.023619646206498146,19.51738929748535,4.80263614654541,8.710916519165039,2.5813894271850586,13.150230407714844,3.236342668533325,17.256738662719727,4.14163064956665,16.105241775512695,3.442153215408325,15.739156723022461,2.3108272552490234,41.05010223388672,4.314941883087158,0.047394927591085434,0.05181102827191353,0.21452197432518005,0.05731385573744774,0.003096583765000105,0.007273364812135696
spoof_4,Hybrid Trap_Hybrid Trap Isoxo,61,152.5,1,Spoof (AI),-91.11105346679688,29.675857543945312,77.90845489501953,21.268657684326172,7.324666500091553,12.943220138549805,40.02019500732422,10.380757331848145,18.218069076538086,4.435276031494141,15.674802780151367,5.416391372680664,11.401509284973145,4.9234843254089355,10.001154899597168,5.040635108947754,5.682297706604004,6.266496658325195,10.46599006652832,6.8554368019104,5.139086723327637,6.735970497131348,10.405064582824707,6.500199794769287,1.3527600765228271,4.800256729125977,3.579341411590576,4.035098552703857,8.368950843811035,4.323738098144531,11.320525169372559,5.1631927490234375,5.877204418182373,4.570847988128662,1.364140272140503,3.8070051670074463,-0.7042050361633301,5.13736629486084,2.8124895095825195,5.409654140472412,0.09358631819486618,6.140507698059082,-0.04858618602156639,4.91246223449707,-0.08888369053602219,2.689426898956299,0.05540559068322182,2.071383476257324,0.02990851365029812,0.7374941110610962,-0.030012207105755806,0.9762174487113953,0.007134221028536558,0.9932569265365601,8.296746091218665e-05,0.8905310034751892,0.01694907434284687,1.1594570875167847,0.0199604369699955,1.2586852312088013,-0.037798915058374405,1.30690336227417,-0.05590052157640457,1.2373181581497192,-0.01600181683897972,0.8364362120628357,0.016242844983935356,0.7798424959182739,0.03532806783914566,0.7433589100837708,0.038828130811452866,0.9758464097976685,0.020846130326390266,0.7851531505584717,-0.00611569918692112,0.7548997402191162,-0.04792545735836029,0.9327852129936218,-0.032284047454595566,0.9323391914367676,2202.4931640625,545.7633056640625,2686.769775390625,308.51055908203125,5196.03173828125,1235.534912109375,8260.2265625,988.770263671875,0.00962701067328453,0.01671414263546467,20.693729400634766,5.530062675476074,10.650702476501465,4.040431499481201,13.818296432495117,3.8416173458099365,18.64381217956543,4.276176929473877,17.252544403076172,3.462503433227539,16.21677589416504,2.040940761566162,40.56625747680664,4.184398174285889,0.039718061685562134,0.026949644088745117,0.21290510892868042,0.03377208113670349,0.002352220704779029,0.004809499718248844
spoof_4,Hybrid Trap_Hybrid Trap Isoxo,63,157.5,1,Spoof (AI),-110.8033676147461,34.6044807434082,87.02674865722656,20.04157257080078,-11.152923583984375,15.77078914642334,40.598079681396484,10.675944328308105,11.202780723571777,10.516556739807129,9.005537986755371,10.42446517944336,8.576973915100098,9.562853813171387,6.939655303955078,9.107115745544434,0.7287673950195312,7.743521690368652,9.580507278442383,5.999350547790527,-2.8813931941986084,6.636696815490723,5.195034027099609,8.21684455871582,-5.291057586669922,8.577668190002441,-0.5963273048400879,6.908536434173584,6.33406925201416,6.299040794372559,11.530404090881348,5.346543788909912,8.468514442443848,4.554689884185791,3.1107120513916016,3.5080552101135254,-0.7133496403694153,4.33168363571167,3.3792707920074463,5.0221405029296875,-0.0958324745297432,5.652227878570557,-0.18884660303592682,3.1676251888275146,-0.1994018852710724,1.3942570686340332,-0.0790710300207138,1.6790859699249268,-0.10132700949907303,0.7895713448524475,-0.13353803753852844,0.9609272480010986,-0.08834850043058395,0.751972496509552,-0.10994754731655121,0.7918910980224609,-0.04408121109008789,0.9747896790504456,-0.0015090130036696792,0.7881343960762024,-0.07578321546316147,0.8361507654190063,-0.036363665014505386,0.915649950504303,-0.11572157591581345,0.7578096389770508,-0.037552207708358765,0.8297631144523621,-0.011264337226748466,0.7379971146583557,0.004865510389208794,0.9575595259666443,-0.023064998909831047,0.8214575052261353,-0.045488860458135605,0.5611615777015686,-0.015127819962799549,0.8540533781051636,-0.010835249908268452,0.8456972241401672,2140.27880859375,503.6589660644531,2386.294921875,303.7414855957031,4532.09130859375,966.0177612304688,7494.900390625,1055.4111328125,0.014547469094395638,0.016600579023361206,18.981611251831055,5.141666412353516,12.597180366516113,3.9658679962158203,14.181527137756348,3.5358943939208984,20.49761962890625,3.7179925441741943,18.60816192626953,2.779956340789795,16.991281509399414,2.1389527320861816,43.24638748168945,4.206939220428467,0.0783148854970932,0.04473702982068062,0.13572165369987488,0.05994221568107605,0.0022163959220051765,0.003954668063670397
spoof_4,Hybrid Trap_Hybrid Trap Isoxo,66,165.0,1,Spoof (AI),-95.46446990966797,29.69778060913086,62.973995208740234,23.808574676513672,-1.998635172843933,32.16610336303711,32.40488052368164,12.131345748901367,14.996809959411621,15.955103874206543,10.398125648498535,14.006827354431152,7.142745018005371,12.669175148010254,6.1980204582214355,12.269866943359375,-1.017748236656189,11.135626792907715,10.710417747497559,10.675439834594727,-1.1076679229736328,8.133377075195312,6.576786518096924,6.922963619232178,-2.7989981174468994,6.075504302978516,-3.8958067893981934,6.840887546539307,3.643367052078247,11.331038475036621,8.8980712890625,11.247116088867188,6.107617378234863,8.976027488708496,1.6256706714630127,6.902983665466309,-1.392674446105957,7.875393390655518,1.9248764514923096,4.925947189331055,-0.22333946824073792,5.478327751159668,-0.17708835005760193,4.838641166687012,-0.3355937898159027,3.492670774459839,-0.06049923226237297,1.8551082611083984,-0.14476747810840607,1.100474238395691,-0.15937034785747528,1.0291494131088257,-0.10269510000944138,1.221003770828247,-0.09377818554639816,1.2451281547546387,-0.11424802243709564,1.2941192388534546,-0.056852102279663086,1.2676054239273071,-0.06548315286636353,1.0808708667755127,-0.01801653578877449,1.0976427793502808,-0.02741997316479683,0.9370331168174744,-0.061106570065021515,1.0519933700561523,-0.06466960906982422,1.049841046333313,-0.080165795981884,1.0478638410568237,-0.054531875997781754,0.8103396892547607,-0.06897752732038498,0.7384911775588989,-0.06049486622214317,0.8089029788970947,-0.040926121175289154,0.7812017202377319,2662.56640625,688.3291625976562,2764.0009765625,491.4685363769531,5846.81298828125,1586.819580078125,8456.318359375,1103.6439208984375,0.01902749389410019,0.019648656249046326,17.863327026367188,6.370766639709473,10.204963684082031,3.341219186782837,14.143390655517578,4.350249767303467,19.771150588989258,3.995635509490967,17.67710304260254,2.850888967514038,16.6345157623291,2.215559959411621,40.32807159423828,5.261639595031738,0.0760158970952034,0.05839475616812706,0.17548903822898865,0.07002280652523041,0.005397013854235411,0.006772647611796856
spoof_4,Hybrid Trap_Hybrid Trap Isoxo,68,170.0,1,Spoof (AI),-114.90606689453125,40.99708557128906,93.88771057128906,25.419635772705078,-8.83906364440918,27.1755313873291,39.62761306762695,16.717256546020508,13.541959762573242,17.005550384521484,10.443341255187988,14.054924011230469,10.599629402160645,13.372727394104004,2.0291130542755127,9.466032028198242,-1.144605278968811,10.532569885253906,4.993288516998291,9.20415210723877,-3.4020886421203613,8.370035171508789,6.940570831298828,4.646003723144531,1.013770580291748,7.028936862945557,0.8039078712463379,5.553244590759277,4.158176898956299,8.509502410888672,8.65857982635498,9.169917106628418,4.720317840576172,7.806863784790039,2.0086681842803955,5.537914752960205,-1.7689282894134521,5.989484786987305,1.8349783420562744,5.2415924072265625,-0.09449071437120438,6.829921722412109,0.12525399029254913,4.878015518188477,0.31099432706832886,2.1970808506011963,0.11303433775901794,2.4763875007629395,0.17578071355819702,1.167634129524231,0.13994675874710083,1.2173563241958618,0.13639885187149048,1.105843424797058,0.03611089289188385,0.8696523904800415,0.09918651729822159,0.9604494571685791,0.1001858338713646,0.8374611139297485,0.09866628795862198,0.7234355807304382,0.04214942827820778,0.5771178603172302,0.10806814581155777,0.8908307552337646,0.07900422066450119,0.754235029220581,0.0668342113494873,0.7536959648132324,0.08501216024160385,0.7348496913909912,0.049142953008413315,0.8554348945617676,0.04242391511797905,0.6777538657188416,0.10868967324495316,0.6728988885879517,0.07368191331624985,0.7694819569587708,1792.5313720703125,668.1493530273438,2232.541015625,323.9999694824219,3863.8642578125,1148.2266845703125,6872.431640625,1290.5205078125,0.010784548707306385,0.015295015648007393,17.537443161010742,5.835105895996094,9.706046104431152,3.050312042236328,14.114151000976562,4.025687217712402,19.679548263549805,4.357479572296143,15.920467376708984,3.405402183532715,16.23470115661621,2.353321075439453,42.24037170410156,4.579498291015625,0.059615522623062134,0.060331594198942184,0.20187903940677643,0.08449048548936844,0.001508165616542101,0.00355801940895617
spoof_4,Hybrid Trap_Hybrid Trap Isoxo,71,177.5,1,Spoof (AI),-227.57379150390625,134.04525756835938,132.7434844970703,34.4898567199707,26.684247970581055,22.840185165405273,44.87089157104492,12.012431144714355,16.109426498413086,6.100736618041992,9.300804138183594,5.233514785766602,7.953872203826904,6.868438243865967,5.956186771392822,4.602314472198486,5.875453472137451,4.431175231933594,7.672426700592041,3.0507373809814453,2.2094876766204834,5.130496978759766,4.811885356903076,4.035478115081787,1.0567264556884766,4.246354579925537,-0.3933318555355072,4.2658538818359375,2.113926887512207,4.270181655883789,6.491586685180664,4.470670223236084,2.7676305770874023,3.190401554107666,1.5879483222961426,3.3189501762390137,1.538508415222168,2.8578507900238037,4.285207271575928,3.963361978530884,-1.7023733854293823,4.204658508300781,0.05877791345119476,2.7026305198669434,0.418649286031723,1.5394680500030518,0.11633659899234772,1.1891247034072876,0.021584581583738327,0.711803138256073,-0.04681932553648949,0.6859889030456543,-0.12854692339897156,0.8453608751296997,-0.02353370189666748,0.6645393967628479,0.0438641719520092,0.6192959547042847,0.06276301294565201,0.5742574334144592,-0.011032395996153355,0.6919938921928406,0.005191351752728224,0.6587159633636475,0.01736721210181713,0.6916547417640686,0.030058780685067177,0.6012588739395142,0.0020292114932090044,0.587011456489563,-0.004826183896511793,0.6038846969604492,0.015204276889562607,0.5153974294662476,0.030809756368398666,0.5791841745376587,-0.030041182413697243,0.5502366423606873,-0.04258082062005997,0.5434666275978088,1027.2724609375,733.788330078125,1658.2891845703125,641.09716796875,2159.80029296875,1888.01220703125,4386.5927734375,2368.531005859375,0.0038462579250335693,0.01311861164867878,20.93963050842285,4.248292446136475,11.61955738067627,3.3439877033233643,13.248551368713379,3.5650689601898193,17.738296508789062,3.5641143321990967,15.72816276550293,2.454235792160034,14.466463088989258,1.7898592948913574,41.38317108154297,4.210587024688721,0.0203586146235466,0.017693407833576202,0.13160794973373413,0.07557255774736404,0.0009653123561292887,0.0037676687352359295
spoof_5,Midwest_Fretwork Fractures (1),0,0.0,1,Spoof (AI),-268.1959533691406,82.35365295410156,159.77752685546875,37.40529251098633,-38.34026336669922,17.19533920288086,44.539485931396484,19.55818748474121,-10.940154075622559,15.720812797546387,-14.263359069824219,14.559432983398438,-9.923270225524902,10.94602108001709,-8.652739524841309,8.8903226852417,3.102130174636841,8.635292053222656,-9.937480926513672,8.217412948608398,-9.226460456848145,7.646182060241699,-7.846066951751709,8.979920387268066,-13.885016441345215,7.349904537200928,-4.91916561126709,8.625564575195312,-6.925011157989502,12.808881759643555,0.8899762034416199,8.731658935546875,-4.622769832611084,7.3396077156066895,-11.623046875,7.664285182952881,-11.388983726501465,8.347493171691895,-11.769355773925781,11.557550430297852,2.421581983566284,12.991701126098633,0.9128020405769348,5.589408874511719,-0.029413925483822823,3.4197163581848145,0.2551943361759186,2.789907455444336,-0.010737613774836063,1.8329005241394043,-0.22067075967788696,1.6609679460525513,-0.09656185656785965,1.919440507888794,-0.09270168095827103,1.4418554306030273,0.027967583388090134,1.5270968675613403,-0.09394246339797974,1.4549142122268677,-0.062209609895944595,1.3444116115570068,0.0010411717230454087,1.5864291191101074,-0.038600411266088486,1.3299471139907837,0.09923901408910751,1.3435736894607544,-0.04373631626367569,1.6616802215576172,-0.1009272113442421,1.4246324300765991,-0.07166208326816559,1.4228794574737549,-0.06437502801418304,1.3125026226043701,-0.02735082246363163,1.1047916412353516,-0.05279724299907684,1.6292533874511719,1310.6453857421875,518.3536376953125,1417.542236328125,449.4136657714844,2468.841552734375,1080.2747802734375,4216.8193359375,1558.4588623046875,0.003341763047501445,0.0149059584364295,13.069912910461426,6.474714279174805,17.574100494384766,4.2430100440979,17.44983673095703,4.340408802032471,24.673154830932617,4.7036027908325195,25.52739906311035,4.695333957672119,23.242250442504883,4.0350341796875,50.429813385009766,6.785369873046875,0.0767754465341568,0.023430975154042244,0.06029858440160751,0.011999240145087242,0.0011505960719659925,0.007456439081579447
spoof_5,Midwest_Fretwork Fractures (1),2,5.0,1,Spoof (AI),-150.35333251953125,60.7519645690918,97.10714721679688,36.67694091796875,-15.622974395751953,20.6646728515625,33.35097885131836,14.538443565368652,-0.11199046671390533,14.469245910644531,-11.733399391174316,14.335017204284668,-5.693093776702881,10.404181480407715,-1.824524164199829,10.51101303100586,6.144448757171631,8.620244979858398,-2.0702357292175293,9.3071870803833,-12.186870574951172,8.741262435913086,-11.335615158081055,9.722494125366211,-15.57413387298584,8.37833309173584,-6.416123390197754,9.465242385864258,-4.737950801849365,7.952119827270508,-0.021181883290410042,7.771066665649414,-6.410964012145996,8.915285110473633,-8.785815238952637,7.961278438568115,-9.416675567626953,6.258573055267334,-7.249841213226318,9.546887397766113,1.0013130903244019,7.226850509643555,-0.5614928007125854,4.116950511932373,0.19049546122550964,2.5085971355438232,-0.18647363781929016,2.7002155780792236,0.02353626675903797,1.912278652191162,0.20094935595989227,1.9171522855758667,-0.005820905789732933,1.6329960823059082,0.11485322564840317,1.5260951519012451,-0.08488726615905762,1.8078984022140503,-0.0024508326314389706,1.425305962562561,-0.014765112660825253,1.493235468864441,0.06379365175962448,1.8209537267684937,-0.03238101676106453,1.2527676820755005,-0.09933371096849442,1.6091734170913696,-0.05097034201025963,1.4944593906402588,0.01100614108145237,1.4681921005249023,0.04820142686367035,1.2950903177261353,0.012862158939242363,1.2949782609939575,-0.0717678889632225,1.1875276565551758,0.019506467506289482,1.5416836738586426,2202.5,770.9642333984375,2288.922607421875,635.7630615234375,4668.01953125,1891.822021484375,7064.53564453125,2175.674072265625,0.01584756001830101,0.020959263667464256,12.847979545593262,6.144606113433838,15.51195240020752,4.334600448608398,18.259597778320312,3.918426752090454,23.4753475189209,4.672804355621338,23.069740295410156,4.545748233795166,21.751073837280273,3.9668526649475098,44.07564163208008,7.152157783508301,0.0987752303481102,0.03372638672590256,0.09048524498939514,0.026123473420739174,0.006160261109471321,0.010043769143521786
spoof_5,Midwest_Fretwork Fractures (1),5,12.5,1,Spoof (AI),-103.81647491455078,44.79667282104492,74.40652465820312,24.811681747436523,-20.444656372070312,18.736494064331055,31.435903549194336,14.344025611877441,1.9114965200424194,18.875080108642578,-8.320548057556152,13.208490371704102,-1.1106890439987183,11.50206470489502,-1.575230598449707,9.652800559997559,1.9442051649093628,10.044899940490723,-4.074502468109131,9.7022123336792,-5.604921817779541,6.562807083129883,-6.251413345336914,9.233076095581055,-11.026392936706543,8.651654243469238,-5.483061790466309,7.6415324211120605,-6.380208969116211,8.000701904296875,1.3452550172805786,9.381999969482422,-2.6301958560943604,9.067313194274902,-5.272984027862549,7.967154026031494,-3.1504061222076416,7.218857765197754,-5.016080379486084,7.9330315589904785,0.04112447053194046,6.698589324951172,-0.20879967510700226,3.218982458114624,-0.002588894683867693,2.426816701889038,-0.06341762095689774,2.7175025939941406,0.11663419008255005,2.3609163761138916,-0.09373067319393158,2.138582468032837,-0.04076158627867699,1.9092648029327393,-0.06970717012882233,1.7178467512130737,0.003119504079222679,2.1446681022644043,0.09019884467124939,1.9942725896835327,-0.05574123188853264,1.4132585525512695,0.02457522414624691,1.6740001440048218,0.12243444472551346,1.7217446565628052,0.02882309816777706,1.4743797779083252,-0.018593644723296165,1.3307665586471558,-0.08876684308052063,1.294872760772705,0.04209839925169945,1.660128116607666,0.08268384635448456,1.4928675889968872,-0.053221624344587326,1.5889432430267334,-0.07211945950984955,1.6284279823303223,2516.751220703125,514.0518188476562,2486.49462890625,454.273681640625,5163.4326171875,1336.4853515625,8044.49560546875,1613.4400634765625,0.020165491849184036,0.02013316936790943,14.292139053344727,6.885499000549316,12.461648941040039,4.193504333496094,16.984338760375977,4.443968296051025,21.857709884643555,5.217263698577881,21.2387752532959,4.614159107208252,20.991024017333984,3.642664670944214,43.19623565673828,6.393086910247803,0.11944580078125,0.026419518515467644,0.11662159115076065,0.03199629485607147,0.005830614827573299,0.006724104750901461
spoof_5,Midwest_Fretwork Fractures (1),7,17.5,1,Spoof (AI),-104.32044982910156,41.55549621582031,75.3834457397461,21.90045928955078,-10.69033432006836,12.78723430633545,25.206165313720703,13.905964851379395,7.365924835205078,8.405604362487793,-10.978819847106934,13.656546592712402,-0.9252969026565552,11.379884719848633,2.136155843734741,9.665699005126953,5.722920894622803,10.3655424118042,-1.9405157566070557,10.18166446685791,-4.34009313583374,7.285494804382324,-6.435656547546387,8.394274711608887,-10.86136531829834,6.787437438964844,-9.295165061950684,9.685625076293945,-8.428630828857422,6.946138381958008,2.2618408203125,6.871707916259766,0.7697188854217529,7.626194477081299,-4.478872299194336,7.443833827972412,-5.460815906524658,8.761080741882324,-3.3428680896759033,9.414118766784668,0.3119542598724365,7.465901851654053,0.17637065052986145,4.2331438064575195,-0.036473944783210754,2.1970839500427246,0.03459862247109413,2.715775966644287,0.11022067070007324,1.5840181112289429,0.20046912133693695,2.497143030166626,0.1565537303686142,2.342742681503296,0.09067696332931519,2.0414040088653564,0.09744887053966522,2.2407517433166504,0.10939427465200424,1.8514121770858765,0.07990531623363495,1.5011409521102905,0.002308955881744623,1.4728314876556396,0.02293333038687706,1.067539095878601,0.02677442878484726,1.640470266342163,0.038123130798339844,1.4315059185028076,0.07349228113889694,1.3757950067520142,0.01943940296769142,1.5015270709991455,0.017643406987190247,1.5076513290405273,0.03025614283978939,1.6306146383285522,0.030745232477784157,1.6641862392425537,2504.009521484375,515.3910522460938,2615.534423828125,314.14739990234375,5268.158203125,1297.479736328125,8556.9560546875,1141.9593505859375,0.01924015022814274,0.018604859709739685,16.612815856933594,6.943643569946289,12.846579551696777,4.318761348724365,16.471986770629883,4.623892307281494,21.98614501953125,4.936275005340576,22.538240432739258,5.086070537567139,21.213054656982422,3.4999067783355713,40.329341888427734,3.785165548324585,0.11291956156492233,0.03497275337576866,0.12078852951526642,0.0337858647108078,0.006125441752374172,0.0066118803806602955
spoof_5,Midwest_Fretwork Fractures (1),10,25.0,1,Spoof (AI),-81.23464965820312,30.23934555053711,71.32746124267578,20.693193435668945,-14.573375701904297,13.263697624206543,20.67487335205078,15.43694019317627,4.431934833526611,11.582860946655273,-5.539868354797363,13.445463180541992,4.594298839569092,12.005858421325684,0.6434730291366577,8.416057586669922,1.7131578922271729,9.14261531829834,-1.930382490158081,8.854421615600586,-2.165994882583618,8.907475471496582,0.6254536509513855,8.91331958770752,-4.135257720947266,11.132709503173828,-1.9665700197219849,9.594963073730469,-3.002946138381958,7.329956531524658,0.9692970514297485,7.812087535858154,-3.1204981803894043,8.002812385559082,-5.832304954528809,6.872662544250488,-4.798456192016602,7.373819351196289,-5.264398097991943,6.514120578765869,0.22552596032619476,5.388640880584717,-0.01211017370223999,3.7529661655426025,-0.007614550646394491,2.4010932445526123,0.05292198434472084,2.6365110874176025,0.11231116205453873,2.0804476737976074,0.10191382467746735,2.380760431289673,-0.0055675506591796875,2.2146706581115723,-0.01655571535229683,1.829743504524231,-0.09427093714475632,1.9375325441360474,-0.1088821068406105,1.726192831993103,-0.11257272958755493,1.5336437225341797,-0.1308063417673111,1.6340241432189941,-0.11780637502670288,1.878435730934143,-0.04474342614412308,1.738589882850647,-0.01238896045833826,1.3933229446411133,-0.005571660120040178,1.6098881959915161,0.0002606533234938979,1.5489782094955444,0.004371660761535168,1.252782940864563,0.026745116338133812,1.2572863101959229,0.04764077439904213,1.285024642944336,2656.3447265625,541.5162353515625,2686.408203125,327.0328674316406,5637.8115234375,1381.7562255859375,8722.392578125,1011.396728515625,0.02431054599583149,0.018854044377803802,15.060843467712402,6.5244059562683105,10.999343872070312,4.477626800537109,15.467666625976562,4.8913774490356445,21.38970947265625,5.0487494468688965,19.81892967224121,3.672767400741577,19.17227554321289,3.131225824356079,40.394248962402344,4.237111568450928,0.1076999232172966,0.032197896391153336,0.1311785876750946,0.03448761999607086,0.007901151664555073,0.007876744493842125
